,year,countrycode,padded_population_of_researchers,paddedpop,number_of_inmigrations,number_of_outmigrations,netmigration,outmigrationrate,inmigrationrate,netmigrationrate,nacademicbirths,nacademicdeaths,academicbirthrate,academicdeathrate,netbirthdeathrate
229,2008.0,AUS,90165,90165,2345,1841,504,0.020418122,0.026007874,0.005589752,7349,3251,0.081506126,0.03605612,0.04545001
230,2009.0,AUS,95987,95987,2524,1902,622,0.019815184,0.026295228,0.006480044,7771,3431,0.08095888,0.035744425,0.045214456
231,2010.0,AUS,101905,101905,2734,2065,669,0.020263972,0.02682891,0.006564938,8087,3799,0.07935823,0.03727982,0.042078406
232,2011.0,AUS,108729,108729,2943,2217,726,0.020390144,0.027067296,0.0066771517,8363,4128,0.076916,0.037965953,0.03895005
233,2012.0,AUS,116009,116009,3168,2252,916,0.019412287,0.027308226,0.007895939,8764,4450,0.07554586,0.038359094,0.03718677
234,2013.0,AUS,123275,123275,3575,2390,1185,0.019387549,0.029000202,0.009612654,9461,5206,0.07674711,0.042230785,0.034516327
235,2014.0,AUS,130048,130048,3598,2656,942,0.020423228,0.027666708,0.007243479,9730,5952,0.07481853,0.045767717,0.029050812
236,2015.0,AUS,136120,136120,3669,2876,793,0.021128416,0.026954157,0.005825742,9765,6597,0.07173817,0.04846459,0.023273582
237,2016.0,AUS,141505,141505,3635,3215,420,0.022720044,0.025688138,0.002968093,9727,7454,0.06873962,0.052676585,0.016063036
238,2017.0,AUS,146163,146163,3717,3331,386,0.022789625,0.025430512,0.0026408872,9391,8344,0.064250186,0.057086952,0.0071632355
239,2018.0,AUS,149754,149754,3900,3579,321,0.023899194,0.02604271,0.0021435153,9702,9808,0.06478625,0.065494075,-0.0007078275
240,2019.0,AUS,150372,150372,4072,3604,468,0.023967229,0.02707951,0.0031122814,9369,12154,0.062305484,0.080826215,-0.018520735
241,2020.0,AUS,143793,143793,3638,3520,118,0.024479633,0.025300259,0.0008206241,8581,17322,0.059676062,0.12046483,-0.060788773
242,2021.0,AUS,133916,133916,2646,2715,-69,0.020273903,0.019758655,-0.0005152484,5664,34767,0.04229517,0.25961798,-0.2173228
243,2022.0,AUS,0,0,1381,1660,-279,,,,1,69355,,,
244,1996.0,AUT,4563,4563,0,0,0,0.0,0.0,0.0,2106,0,0.46153846,0.0,0.46153846
245,1997.0,AUT,5427,5427,74,79,-5,0.014556846,0.013635526,-0.00092131936,1414,40,0.2605491,0.007370555,0.25317854
246,1998.0,AUT,8616,8616,118,148,-30,0.017177345,0.0136954505,-0.0034818943,1043,73,0.12105385,0.008472609,0.112581246
247,1999.0,AUT,11692,11692,224,215,9,0.018388642,0.019158399,0.0007697571,869,69,0.074324325,0.0059014712,0.068422854
248,2000.0,AUT,13853,13853,208,180,28,0.012993575,0.015014798,0.0020212228,3219,176,0.23236844,0.01270483,0.2196636
249,2001.0,AUT,15885,15885,396,373,23,0.023481272,0.024929179,0.0014479068,3291,387,0.20717658,0.024362607,0.18281397
250,2002.0,AUT,17851,17851,545,549,-4,0.03075458,0.030530503,-0.00022407708,2313,588,0.12957257,0.03293933,0.09663324
251,2003.0,AUT,19501,19501,579,556,23,0.028511358,0.029690785,0.0011794267,2137,732,0.10958412,0.037536535,0.072047584
252,2004.0,AUT,20951,20951,525,459,66,0.021908263,0.02505847,0.0031502077,1971,803,0.094076656,0.038327526,0.05574913
253,2005.0,AUT,22276,22276,592,540,52,0.024241336,0.026575686,0.002334351,2031,852,0.09117436,0.03824744,0.052926917
254,2006.0,AUT,23745,23745,599,527,72,0.022194145,0.025226364,0.0030322173,2083,939,0.08772373,0.039545167,0.048178565
255,2007.0,AUT,25314,25314,666,542,124,0.021411076,0.026309552,0.004898475,2104,1059,0.08311606,0.04183456,0.041281503
256,2008.0,AUT,26683,26683,672,620,52,0.023235768,0.025184574,0.0019488063,2350,1144,0.088071056,0.04287374,0.045197316
257,2009.0,AUT,28279,28279,711,716,-5,0.025319142,0.025142333,-0.00017680964,2384,1219,0.08430284,0.04310619,0.041196648
258,2010.0,AUT,29615,29615,806,763,43,0.025763972,0.027215937,0.0014519669,2362,1191,0.07975688,0.040216107,0.03954077
259,2011.0,AUT,31044,31044,865,815,50,0.02625306,0.027863678,0.0016106172,2650,1395,0.08536271,0.04493622,0.040426493
260,2012.0,AUT,32567,32567,897,882,15,0.02708263,0.027543219,0.00046058893,2477,1524,0.07605859,0.046795838,0.029262751
261,2013.0,AUT,34076,34076,945,965,-20,0.028319051,0.027732128,-0.0005869233,2609,1649,0.07656415,0.04839183,0.028172322
262,2014.0,AUT,35539,35539,1039,952,87,0.026787473,0.029235488,0.002448015,2818,1777,0.07929317,0.050001405,0.029291764
263,2015.0,AUT,36711,36711,1066,987,79,0.026885675,0.029037619,0.0021519435,2645,1955,0.07204925,0.053253792,0.018795457
264,2016.0,AUT,37933,37933,1113,973,140,0.025650488,0.029341206,0.0036907177,2729,2278,0.071942635,0.06005325,0.011889384
265,2017.0,AUT,38874,38874,1108,1040,68,0.0267531,0.028502341,0.0017492411,2579,2423,0.06634254,0.06232958,0.004012965
266,2018.0,AUT,39775,39775,1179,1020,159,0.025644248,0.029641734,0.003997486,2566,2849,0.064512886,0.07162791,-0.007115022
267,2019.0,AUT,39697,39697,1152,1102,50,0.027760284,0.029019825,0.001259541,2423,3553,0.061037358,0.08950298,-0.028465627
268,2020.0,AUT,37925,37925,1189,982,207,0.02589321,0.03135135,0.005458141,2301,4816,0.06067238,0.12698747,-0.06631509
269,2021.0,AUT,35247,35247,922,751,171,0.021306777,0.026158255,0.0048514768,1441,9769,0.04088291,0.27715835,-0.23627543
270,1996.0,AZE,296,296,0,0,0,0.0,0.0,0.0,159,0,0.5371622,0.0,0.5371622
271,1997.0,AZE,334,334,3,4,-1,0.011976048,0.008982036,-0.002994012,84,11,0.251497,0.032934133,0.21856287
272,1998.0,AZE,408,408,4,8,-4,0.019607844,0.009803922,-0.009803922,53,11,0.12990196,0.026960785,0.10294118
273,1999.0,AZE,439,439,1,4,-3,0.009111618,0.0022779044,-0.006833713,39,11,0.08883827,0.025056947,0.06378132
274,2000.0,AZE,511,511,6,11,-5,0.021526419,0.011741683,-0.009784736,78,4,0.15264188,0.007827789,0.14481409
275,2001.0,AZE,600,600,7,7,0,0.011666667,0.011666667,0.0,86,12,0.14333333,0.02,0.123333335
276,2002.0,AZE,721,721,4,4,0,0.0055478504,0.0055478504,0.0,121,15,0.16782247,0.020804439,0.14701803
277,2003.0,AZE,819,819,8,14,-6,0.017094018,0.00976801,-0.0073260074,111,20,0.13553114,0.024420025,0.11111111
278,2004.0,AZE,873,873,10,13,-3,0.01489118,0.011454754,-0.0034364262,141,26,0.16151203,0.02978236,0.13172966
279,2005.0,AZE,1009,1009,7,8,-1,0.007928642,0.006937562,-0.0009910803,119,41,0.117938556,0.040634293,0.07730426
280,2006.0,AZE,1174,1174,16,5,11,0.0042589437,0.01362862,0.009369676,99,41,0.08432709,0.034923337,0.04940375
281,2007.0,AZE,1354,1354,6,14,-8,0.010339734,0.0044313148,-0.0059084194,172,39,0.12703101,0.028803546,0.09822747
282,2008.0,AZE,1521,1521,12,15,-3,0.009861933,0.007889546,-0.0019723866,186,65,0.12228797,0.042735044,0.079552926
283,2009.0,AZE,1682,1682,13,17,-4,0.010107015,0.0077288942,-0.0023781213,245,64,0.14565992,0.03804994,0.10760999
284,2010.0,AZE,1740,1740,19,13,6,0.0074712643,0.01091954,0.0034482758,208,89,0.11954023,0.051149424,0.0683908
285,2011.0,AZE,1778,1778,16,23,-7,0.012935883,0.0089988755,-0.003937008,212,122,0.1192351,0.06861642,0.05061867
286,2012.0,AZE,1782,1782,20,13,7,0.007295174,0.011223344,0.0039281705,118,142,0.066217735,0.07968575,-0.013468013
287,2013.0,AZE,1815,1815,18,18,0,0.009917355,0.009917355,0.0,143,129,0.07878788,0.07107438,0.0077134985
288,2014.0,AZE,1861,1861,19,23,-4,0.012358947,0.010209565,-0.0021493821,107,92,0.05749597,0.049435787,0.008060182
289,2015.0,AZE,1953,1953,16,13,3,0.006656426,0.008192524,0.0015360983,169,97,0.08653354,0.04966718,0.03686636
290,2016.0,AZE,2078,2078,37,18,19,0.008662175,0.017805582,0.009143407,174,147,0.08373436,0.070741095,0.012993263
291,2017.0,AZE,2275,2275,22,21,1,0.009230769,0.009670329,0.00043956045,184,186,0.08087912,0.08175824,-0.0008791209
292,2018.0,AZE,2430,2430,25,13,12,0.0053497944,0.010288066,0.004938272,206,226,0.08477366,0.093004115,-0.008230452
293,2019.0,AZE,2447,2447,25,22,3,0.008990601,0.010216592,0.001225991,195,318,0.07968941,0.12995505,-0.050265633
294,2020.0,AZE,2298,2298,19,23,-4,0.010008703,0.008268059,-0.001740644,166,425,0.072236724,0.18494342,-0.1127067
295,2021.0,AZE,2069,2069,14,17,-3,0.00821653,0.006766554,-0.0014499759,78,695,0.03769937,0.33591107,-0.2982117
296,1996.0,BDI,2,2,0,0,0,0.0,0.0,0.0,2,0,1.0,0.0,1.0
297,2001.0,BDI,8,8,1,0,1,0.0,0.125,0.125,2,0,0.25,0.0,0.25
298,2002.0,BDI,11,11,1,2,-1,0.18181819,0.09090909,-0.09090909,2,0,0.18181819,0.0,0.18181819
299,2003.0,BDI,13,13,0,0,0,0.0,0.0,0.0,2,0,0.15384616,0.0,0.15384616
300,2004.0,BDI,13,13,1,1,0,0.07692308,0.07692308,0.0,4,0,0.30769232,0.0,0.30769232
301,2005.0,BDI,16,16,2,2,0,0.125,0.125,0.0,2,0,0.125,0.0,0.125
302,2007.0,BDI,21,21,1,1,0,0.04761905,0.04761905,0.0,4,2,0.1904762,0.0952381,0.0952381
303,2008.0,BDI,27,27,1,1,0,0.037037037,0.037037037,0.0,1,0,0.037037037,0.0,0.037037037
304,2009.0,BDI,35,35,3,1,2,0.028571429,0.08571429,0.057142857,2,2,0.057142857,0.057142857,0.0
305,2010.0,BDI,46,46,4,1,3,0.02173913,0.08695652,0.06521739,10,1,0.2173913,0.02173913,0.19565217
306,2011.0,BDI,55,55,1,3,-2,0.054545455,0.018181818,-0.036363635,4,3,0.07272727,0.054545455,0.018181818
307,2012.0,BDI,65,65,1,2,-1,0.03076923,0.015384615,-0.015384615,13,1,0.2,0.015384615,0.18461539
308,2013.0,BDI,68,68,4,0,4,0.0,0.05882353,0.05882353,10,5,0.14705883,0.073529415,0.073529415
309,2014.0,BDI,76,76,1,2,-1,0.02631579,0.013157895,-0.013157895,13,5,0.17105263,0.065789476,0.10526316
310,2015.0,BDI,80,80,3,4,-1,0.05,0.0375,-0.0125,7,6,0.0875,0.075,0.0125
311,2016.0,BDI,92,92,6,1,5,0.010869565,0.06521739,0.054347824,10,9,0.10869565,0.097826086,0.010869565
312,2017.0,BDI,101,101,4,2,2,0.01980198,0.03960396,0.01980198,6,8,0.05940594,0.07920792,-0.01980198
313,2018.0,BDI,110,110,10,2,8,0.018181818,0.09090909,0.07272727,11,12,0.1,0.10909091,-0.009090909
314,2019.0,BDI,108,108,10,6,4,0.055555556,0.09259259,0.037037037,13,8,0.12037037,0.074074075,0.046296295
315,2020.0,BDI,104,104,6,3,3,0.028846154,0.057692308,0.028846154,2,31,0.01923077,0.29807693,-0.27884614
316,1996.0,BEL,5999,5999,0,0,0,0.0,0.0,0.0,2616,0,0.43607268,0.0,0.43607268
317,1997.0,BEL,7179,7179,108,108,0,0.015043878,0.015043878,0.0,1772,57,0.24683103,0.007939825,0.23889121
318,1998.0,BEL,11867,11867,176,142,34,0.011965956,0.014831044,0.0028650882,1611,79,0.13575462,0.0066571166,0.12909749
319,1999.0,BEL,16114,16114,275,290,-15,0.017996773,0.017065905,-0.00093086757,1180,69,0.07322825,0.0042819907,0.06894626
320,2000.0,BEL,19375,19375,230,239,-9,0.012335484,0.011870968,-0.00046451614,4654,232,0.24020645,0.011974193,0.22823226
321,2001.0,BEL,22105,22105,555,545,10,0.024655055,0.025107441,0.00045238633,4568,501,0.20665008,0.022664556,0.18398552
322,2002.0,BEL,24901,24901,708,814,-106,0.03268945,0.028432593,-0.004256857,3501,754,0.14059676,0.030279908,0.11031686
323,2003.0,BEL,27224,27224,709,782,-73,0.028724656,0.026043197,-0.0026814574,2895,913,0.10633999,0.033536587,0.07280341
324,2004.0,BEL,29113,29113,589,714,-125,0.024525126,0.020231511,-0.0042936145,2965,1007,0.101844534,0.034589358,0.06725518
325,2005.0,BEL,31004,31004,672,695,-23,0.022416463,0.021674622,-0.00074183976,2941,1104,0.09485873,0.03560831,0.059250418
326,2006.0,BEL,32868,32868,687,756,-69,0.023001095,0.02090179,-0.0020993063,2946,1315,0.08963125,0.04000852,0.049622733
327,2007.0,BEL,34863,34863,743,789,-46,0.022631442,0.021311993,-0.0013194504,3072,1402,0.08811634,0.040214553,0.047901787
328,2008.0,BEL,36656,36656,850,815,35,0.022233741,0.023188563,0.0009548232,3094,1512,0.084406376,0.041248363,0.04315801
329,2009.0,BEL,38604,38604,935,848,87,0.021966636,0.024220288,0.0022536526,3232,1617,0.08372189,0.04188685,0.041835044
330,2010.0,BEL,40552,40552,1029,973,56,0.023993885,0.025374828,0.001380943,3122,1647,0.07698757,0.04061452,0.036373053
331,2011.0,BEL,42518,42518,1059,1045,14,0.024577826,0.0249071,0.0003292723,3337,1783,0.07848441,0.04193518,0.036549225
332,2012.0,BEL,44573,44573,1150,1084,66,0.024319656,0.025800372,0.001480717,3447,1958,0.077333815,0.043927938,0.033405874
333,2013.0,BEL,46546,46546,1238,1183,55,0.025415719,0.026597345,0.0011816268,3504,2197,0.07528037,0.04720062,0.028079748
334,2014.0,BEL,48317,48317,1318,1326,-8,0.027443757,0.027278183,-0.00016557319,3605,2528,0.07461142,0.05232113,0.022290291
335,2015.0,BEL,49793,49793,1385,1343,42,0.026971662,0.027815154,0.00084349205,3526,2816,0.070813164,0.056554135,0.014259032
336,2016.0,BEL,50972,50972,1408,1523,-115,0.029879149,0.027623009,-0.0022561406,3413,3177,0.06695833,0.06232834,0.004629993
337,2017.0,BEL,51571,51571,1432,1580,-148,0.030637374,0.027767545,-0.00286983,3276,3372,0.063524075,0.06538559,-0.0018615113
338,2018.0,BEL,52055,52055,1501,1670,-169,0.03208145,0.028834887,-0.003246566,3315,3777,0.063682646,0.072557874,-0.008875228
339,2019.0,BEL,51368,51368,1605,1576,29,0.03068058,0.031245133,0.00056455383,2976,4417,0.057934903,0.08598738,-0.028052485
340,2020.0,BEL,48696,48696,1543,1503,40,0.030864958,0.03168638,0.0008214227,2884,6126,0.059224576,0.1258009,-0.06657631
341,2021.0,BEL,44963,44963,1240,1196,44,0.02659965,0.027578231,0.0009785824,1722,12477,0.038298156,0.27749482,-0.23919667
342,1996.0,BEN,21,21,0,0,0,0.0,0.0,0.0,3,0,0.14285715,0.0,0.14285715
343,1997.0,BEN,33,33,0,1,-1,0.030303031,0.0,-0.030303031,13,0,0.3939394,0.0,0.3939394
344,1998.0,BEN,59,59,0,1,-1,0.016949153,0.0,-0.016949153,5,1,0.084745765,0.016949153,0.06779661
345,1999.0,BEN,74,74,1,3,-2,0.04054054,0.013513514,-0.027027028,13,0,0.17567568,0.0,0.17567568
346,2000.0,BEN,115,115,3,5,-2,0.04347826,0.026086956,-0.017391304,27,0,0.2347826,0.0,0.2347826
347,2001.0,BEN,157,157,13,8,5,0.050955415,0.08280255,0.031847134,18,3,0.11464968,0.01910828,0.0955414
348,2002.0,BEN,209,209,13,11,2,0.05263158,0.062200956,0.009569378,44,1,0.21052632,0.004784689,0.20574163
349,2003.0,BEN,252,252,19,10,9,0.03968254,0.07539683,0.035714287,39,5,0.15476191,0.01984127,0.13492064
350,2004.0,BEN,298,298,11,11,0,0.03691275,0.03691275,0.0,52,4,0.17449665,0.013422819,0.16107382
351,2005.0,BEN,360,360,24,11,13,0.030555556,0.06666667,0.036111113,39,5,0.108333334,0.013888889,0.094444446
352,2006.0,BEN,396,396,22,10,12,0.025252525,0.055555556,0.030303031,52,7,0.13131313,0.017676767,0.11363637
353,2007.0,BEN,443,443,19,12,7,0.027088037,0.04288939,0.015801355,64,12,0.14446953,0.027088037,0.11738149
354,2008.0,BEN,506,506,27,15,12,0.02964427,0.053359684,0.023715414,32,10,0.06324111,0.019762846,0.04347826
355,2009.0,BEN,583,583,31,26,5,0.044596914,0.05317324,0.008576329,61,17,0.104631215,0.02915952,0.0754717
356,2010.0,BEN,690,690,30,15,15,0.02173913,0.04347826,0.02173913,61,4,0.088405795,0.0057971017,0.08260869
357,2011.0,BEN,806,806,27,21,6,0.026054591,0.03349876,0.007444169,87,16,0.10794045,0.019851116,0.08808933
358,2012.0,BEN,875,875,28,25,3,0.028571429,0.032,0.0034285714,104,38,0.118857145,0.04342857,0.07542857
359,2013.0,BEN,964,964,22,29,-7,0.030082988,0.022821577,-0.007261411,108,46,0.112033196,0.047717843,0.06431536
360,2014.0,BEN,1027,1027,33,23,10,0.022395326,0.032132424,0.009737099,89,35,0.08666018,0.034079846,0.05258033
361,2015.0,BEN,1100,1100,16,21,-5,0.01909091,0.014545455,-0.0045454544,101,49,0.09181818,0.044545453,0.047272727
362,2016.0,BEN,1200,1200,31,29,2,0.024166666,0.025833333,0.0016666667,95,52,0.079166666,0.043333333,0.035833333
363,2017.0,BEN,1306,1306,35,36,-1,0.027565084,0.026799388,-0.0007656968,118,58,0.09035222,0.044410415,0.045941807
364,2018.0,BEN,1373,1373,43,34,9,0.024763292,0.03131828,0.006554989,124,99,0.09031318,0.07210488,0.018208303
365,2019.0,BEN,1381,1381,19,43,-24,0.031136857,0.013758146,-0.01737871,133,127,0.096307024,0.091962345,0.0043446776
366,2020.0,BEN,1337,1337,32,38,-6,0.02842184,0.023934182,-0.004487659,97,174,0.07255048,0.13014211,-0.057591625
367,2021.0,BEN,1232,1232,24,30,-6,0.024350649,0.019480519,-0.0048701297,60,381,0.048701297,0.30925325,-0.26055196
368,1996.0,BFA,54,54,0,0,0,0.0,0.0,0.0,10,0,0.18518518,0.0,0.18518518
369,1997.0,BFA,85,85,0,0,0,0.0,0.0,0.0,20,0,0.23529412,0.0,0.23529412
370,1998.0,BFA,143,143,10,4,6,0.027972028,0.06993007,0.04195804,24,0,0.16783217,0.0,0.16783217
371,1999.0,BFA,218,218,2,4,-2,0.018348623,0.0091743115,-0.0091743115,31,2,0.14220184,0.0091743115,0.13302752
372,2000.0,BFA,294,294,9,11,-2,0.037414964,0.030612245,-0.006802721,52,0,0.17687075,0.0,0.17687075
373,2001.0,BFA,345,345,9,7,2,0.020289855,0.026086956,0.0057971017,80,4,0.23188406,0.011594203,0.22028986
374,2002.0,BFA,395,395,22,18,4,0.04556962,0.055696204,0.010126582,80,3,0.20253165,0.0075949365,0.19493671
375,2003.0,BFA,455,455,25,20,5,0.043956045,0.054945055,0.010989011,58,9,0.12747253,0.01978022,0.10769231
376,2004.0,BFA,507,507,10,17,-7,0.03353057,0.019723866,-0.013806706,47,8,0.09270217,0.015779093,0.07692308
377,2005.0,BFA,542,542,10,20,-10,0.036900368,0.018450184,-0.018450184,63,8,0.116236165,0.014760148,0.10147601
378,2006.0,BFA,616,616,16,20,-4,0.032467533,0.025974026,-0.0064935065,87,14,0.14123377,0.022727273,0.11850649
379,2007.0,BFA,700,700,29,22,7,0.03142857,0.04142857,0.01,75,17,0.10714286,0.024285715,0.08285714
380,2008.0,BFA,791,791,22,20,2,0.02528445,0.027812894,0.002528445,90,29,0.11378002,0.036662452,0.07711757
381,2009.0,BFA,865,865,26,14,12,0.01618497,0.030057803,0.013872832,82,25,0.094797686,0.028901733,0.06589595
382,2010.0,BFA,957,957,21,23,-2,0.024033438,0.021943573,-0.002089864,99,23,0.10344828,0.024033438,0.07941484
383,2011.0,BFA,1024,1024,27,31,-4,0.030273438,0.026367188,-0.00390625,95,30,0.09277344,0.029296875,0.06347656
384,2012.0,BFA,1117,1117,31,33,-2,0.02954342,0.02775291,-0.0017905103,126,32,0.11280215,0.028648164,0.08415399
385,2013.0,BFA,1235,1235,39,31,8,0.025101215,0.031578947,0.0064777327,111,44,0.089878544,0.03562753,0.05425101
386,2014.0,BFA,1318,1318,42,27,15,0.020485584,0.031866465,0.01138088,117,57,0.08877087,0.043247346,0.04552352
387,2015.0,BFA,1383,1383,42,46,-4,0.033261027,0.030368764,-0.0028922632,122,82,0.088214025,0.059291396,0.028922632
388,2016.0,BFA,1465,1465,43,34,9,0.023208192,0.029351536,0.0061433446,100,83,0.06825939,0.05665529,0.011604096
389,2017.0,BFA,1511,1511,43,45,-2,0.029781602,0.028457975,-0.0013236267,105,94,0.0694904,0.062210456,0.007279947
390,2018.0,BFA,1521,1521,52,40,12,0.026298488,0.034188036,0.007889546,92,117,0.06048652,0.07692308,-0.016436554
391,2019.0,BFA,1542,1542,47,28,19,0.018158237,0.030479897,0.01232166,99,161,0.06420233,0.10440986,-0.040207524
392,2020.0,BFA,1476,1476,32,37,-5,0.02506775,0.021680217,-0.0033875338,68,196,0.04607046,0.13279133,-0.08672087
393,2021.0,BFA,1377,1377,34,16,18,0.011619463,0.024691358,0.013071896,50,425,0.03631082,0.30864197,-0.27233115
394,1996.0,BGD,319,319,0,0,0,0.0,0.0,0.0,120,0,0.37617555,0.0,0.37617555
395,1997.0,BGD,396,396,4,7,-3,0.017676767,0.01010101,-0.007575758,100,3,0.25252524,0.007575758,0.24494949
396,1998.0,BGD,758,758,13,5,8,0.006596306,0.017150396,0.01055409,99,4,0.13060686,0.005277045,0.12532982
397,1999.0,BGD,1091,1091,18,18,0,0.016498625,0.016498625,0.0,80,2,0.07332722,0.0018331805,0.07149404
398,2000.0,BGD,1373,1373,18,25,-7,0.018208303,0.013109978,-0.0050983247,354,12,0.25782958,0.0087399855,0.24908958
399,2001.0,BGD,1664,1664,50,41,9,0.024639424,0.030048076,0.005408654,369,32,0.2217548,0.01923077,0.20252404
400,2002.0,BGD,1998,1998,62,70,-8,0.035035037,0.031031031,-0.004004004,318,34,0.15915915,0.017017016,0.14214215
401,2003.0,BGD,2275,2275,68,69,-1,0.03032967,0.02989011,-0.00043956045,304,53,0.13362637,0.023296703,0.11032967
402,2004.0,BGD,2640,2640,65,56,9,0.021212121,0.024621213,0.003409091,352,67,0.13333334,0.025378788,0.10795455
403,2005.0,BGD,3094,3094,98,87,11,0.02811894,0.03167421,0.0035552683,372,71,0.12023271,0.022947641,0.09728507
404,2006.0,BGD,3498,3498,89,94,-5,0.026872499,0.02544311,-0.0014293882,480,82,0.13722126,0.023441967,0.1137793
405,2007.0,BGD,3977,3977,85,94,-9,0.023635907,0.021372894,-0.0022630123,518,127,0.13024893,0.031933617,0.09831531
406,2008.0,BGD,4491,4491,111,150,-39,0.033400133,0.0247161,-0.008684034,510,129,0.11356045,0.028724115,0.08483634
407,2009.0,BGD,5019,5019,124,164,-40,0.032675833,0.024706116,-0.007969715,603,166,0.12014346,0.03307432,0.08706914
408,2010.0,BGD,5608,5608,148,174,-26,0.031027105,0.026390871,-0.004636234,658,198,0.117332384,0.035306703,0.08202568
409,2011.0,BGD,6261,6261,176,207,-31,0.03306181,0.028110525,-0.0049512857,733,203,0.11707395,0.032422937,0.084651016
410,2012.0,BGD,6996,6996,213,243,-30,0.034734134,0.030445969,-0.0042881644,829,284,0.118496284,0.040594626,0.07790166
411,2013.0,BGD,7677,7677,244,253,-9,0.032955583,0.03178325,-0.0011723329,863,324,0.112413704,0.042203985,0.07020972
412,2014.0,BGD,8266,8266,251,295,-44,0.035688363,0.030365352,-0.00532301,945,399,0.114323735,0.04827002,0.06605371
413,2015.0,BGD,8696,8696,229,358,-129,0.041168354,0.026333947,-0.014834407,921,503,0.10591076,0.057842687,0.048068076
414,2016.0,BGD,9326,9326,280,339,-59,0.03634999,0.03002359,-0.0063263993,874,516,0.093716495,0.05532919,0.038387306
415,2017.0,BGD,10172,10172,346,382,-36,0.03755407,0.034014944,-0.003539127,911,438,0.08955958,0.04305938,0.046500195
416,2018.0,BGD,11608,11608,398,416,-18,0.035837352,0.0342867,-0.0015506548,1018,588,0.08769814,0.05065472,0.03704342
417,2019.0,BGD,12753,12753,451,415,36,0.032541364,0.03536423,0.0028228653,1270,828,0.09958441,0.0649259,0.03465851
418,2020.0,BGD,12670,12670,509,445,64,0.035122335,0.04017364,0.0050513023,1759,1436,0.13883188,0.1133386,0.025493292
419,2021.0,BGD,12118,12118,356,320,36,0.026406998,0.029377785,0.0029707872,1311,3566,0.10818617,0.294273,-0.18608682
420,2022.0,BGD,0,0,188,253,-65,,,,3,6195,,,
421,1996.0,BGR,1051,1051,0,0,0,0.0,0.0,0.0,418,0,0.39771646,0.0,0.39771646
422,1997.0,BGR,1261,1261,15,16,-1,0.0126883425,0.011895321,-0.0007930214,338,6,0.26804122,0.0047581284,0.2632831
423,1998.0,BGR,2136,2136,24,32,-8,0.014981274,0.011235955,-0.0037453184,295,9,0.13810861,0.004213483,0.13389513
424,1999.0,BGR,2828,2828,31,51,-20,0.018033946,0.01096181,-0.007072136,211,24,0.07461103,0.008486563,0.06612447
425,2000.0,BGR,3393,3393,37,54,-17,0.01591512,0.010904804,-0.005010315,883,39,0.2602417,0.011494253,0.24874742
426,2001.0,BGR,3826,3826,40,138,-98,0.036069002,0.010454783,-0.025614219,799,81,0.20883429,0.021170937,0.18766336
427,2002.0,BGR,4267,4267,88,106,-18,0.02484181,0.02062339,-0.0042184205,627,101,0.14694165,0.023670025,0.12327162
428,2003.0,BGR,4566,4566,100,116,-16,0.025405169,0.021901008,-0.0035041613,552,130,0.12089356,0.02847131,0.092422254
429,2004.0,BGR,4759,4759,78,104,-26,0.02185333,0.016389998,-0.0054633324,503,169,0.10569447,0.03551166,0.070182815
430,2005.0,BGR,5064,5064,64,91,-27,0.017969985,0.012638231,-0.0053317538,488,147,0.09636651,0.029028436,0.06733807
431,2006.0,BGR,5332,5332,64,87,-23,0.01631658,0.012003001,-0.0043135784,431,147,0.080832705,0.027569393,0.053263314
432,2007.0,BGR,5729,5729,72,66,6,0.011520335,0.012567638,0.0010473032,512,171,0.08936987,0.029848142,0.05952173
433,2008.0,BGR,5999,5999,73,74,-1,0.012335389,0.012168695,-0.00016669444,492,227,0.08201367,0.03783964,0.04417403
434,2009.0,BGR,6243,6243,72,77,-5,0.012333814,0.011532917,-0.000800897,580,276,0.09290405,0.044209514,0.048694536
435,2010.0,BGR,6555,6555,67,96,-29,0.014645309,0.010221206,-0.0044241035,456,274,0.069565214,0.041800153,0.027765065
436,2011.0,BGR,6845,6845,61,82,-21,0.011979547,0.008911614,-0.0030679328,438,243,0.06398831,0.035500366,0.028487947
