year,countrycode,padded_population_of_researchers,paddedpop,number_of_inmigrations,number_of_outmigrations,netmigration,outmigrationrate,inmigrationrate,netmigrationrate
2012.0,BEL,46336,46336,1313,1297,16,0.027991194,0.028336499,0.00034530388
2013.0,BEL,48422,48422,1494,1393,101,0.028767915,0.030853745,0.0020858287
2014.0,BEL,50343,50343,1553,1578,-25,0.031344973,0.03084838,-0.00049659336
2015.0,BEL,52010,52010,1613,1605,8,0.03085945,0.031013267,0.00015381657
2016.0,BEL,53412,53412,1701,1779,-78,0.03330712,0.031846777,-0.001460346
2017.0,BEL,54351,54351,1725,1906,-181,0.03506835,0.031738147,-0.0033302056
2018.0,BEL,55555,55555,1831,1986,-155,0.03574836,0.03295833,-0.002790028
2019.0,BEL,56342,56342,1924,1911,13,0.03391786,0.034148593,0.00023073373
2020.0,BEL,56136,56136,2038,1977,61,0.03521804,0.03630469,0.0010866467
2021.0,BEL,53776,53776,2061,1881,180,0.03497843,0.03832565,0.003347218
2022.0,BEL,0,0,1712,1581,131,,,
2023.0,BEL,0,0,1109,986,123,,,
1996.0,BEN,140,140,0,0,0,0.0,0.0,0.0
1997.0,BEN,172,172,5,2,3,0.011627907,0.029069768,0.017441861
1998.0,BEN,192,192,5,13,-8,0.067708336,0.026041666,-0.041666668
1999.0,BEN,199,199,10,9,1,0.04522613,0.050251257,0.0050251256
2000.0,BEN,209,209,8,12,-4,0.057416268,0.03827751,-0.019138755
2001.0,BEN,218,218,17,29,-12,0.13302752,0.07798165,-0.055045873
2002.0,BEN,261,261,24,16,8,0.06130268,0.09195402,0.03065134
2003.0,BEN,308,308,34,14,20,0.045454547,0.11038961,0.064935066
2004.0,BEN,355,355,24,21,3,0.059154928,0.06760564,0.008450705
2005.0,BEN,430,430,41,15,26,0.034883723,0.095348835,0.060465116
2006.0,BEN,480,480,32,22,10,0.045833334,0.06666667,0.020833334
2007.0,BEN,527,527,25,20,5,0.037950665,0.04743833,0.009487666
2008.0,BEN,576,576,27,24,3,0.041666668,0.046875,0.0052083335
2009.0,BEN,661,661,44,33,11,0.04992436,0.06656581,0.016641453
2010.0,BEN,774,774,32,23,9,0.029715762,0.04134367,0.011627907
2011.0,BEN,899,899,44,29,15,0.032258064,0.04894327,0.016685206
2012.0,BEN,971,971,42,43,-1,0.044284243,0.043254375,-0.0010298662
2013.0,BEN,1086,1086,34,37,-3,0.03406998,0.031307552,-0.002762431
2014.0,BEN,1162,1162,44,38,6,0.032702237,0.03786575,0.0051635113
2015.0,BEN,1264,1264,57,44,13,0.034810126,0.045094937,0.01028481
2016.0,BEN,1381,1381,51,38,13,0.027516292,0.03692976,0.009413469
2017.0,BEN,1524,1524,50,70,-20,0.04593176,0.0328084,-0.0131233595
2018.0,BEN,1646,1646,74,68,6,0.041312274,0.044957474,0.0036452005
2019.0,BEN,1739,1739,56,70,-14,0.04025302,0.032202415,-0.008050604
2020.0,BEN,1793,1793,61,50,11,0.027886225,0.034021195,0.006134969
2021.0,BEN,1741,1741,54,61,-7,0.035037335,0.031016657,-0.004020678
2022.0,BEN,0,0,50,44,6,,,
2023.0,BEN,0,0,31,26,5,,,
1996.0,BFA,229,229,0,0,0,0.0,0.0,0.0
1997.0,BFA,280,280,9,6,3,0.021428572,0.03214286,0.010714286
1998.0,BFA,317,317,18,13,5,0.041009463,0.056782335,0.01577287
1999.0,BFA,355,355,18,19,-1,0.053521127,0.050704226,-0.0028169013
2000.0,BFA,409,409,33,23,10,0.056234717,0.080684595,0.024449877
2001.0,BFA,429,429,22,18,4,0.04195804,0.051282052,0.0093240095
2002.0,BFA,458,458,32,17,15,0.037117902,0.069869,0.03275109
2003.0,BFA,498,498,35,28,7,0.0562249,0.070281126,0.014056225
2004.0,BFA,543,543,20,28,-8,0.05156538,0.03683241,-0.014732965
2005.0,BFA,585,585,24,25,-1,0.042735044,0.041025642,-0.0017094017
2006.0,BFA,651,651,27,36,-9,0.05529954,0.041474655,-0.013824885
2007.0,BFA,756,756,45,25,20,0.033068784,0.05952381,0.026455026
2008.0,BFA,844,844,36,28,8,0.033175357,0.04265403,0.009478673
2009.0,BFA,938,938,45,23,22,0.024520256,0.047974415,0.023454158
2010.0,BFA,1047,1047,41,37,4,0.035339065,0.039159503,0.0038204393
2011.0,BFA,1122,1122,42,50,-8,0.04456328,0.037433155,-0.0071301246
2012.0,BFA,1240,1240,55,46,9,0.037096772,0.044354837,0.0072580646
2013.0,BFA,1370,1370,70,48,22,0.035036497,0.05109489,0.016058395
2014.0,BFA,1480,1480,60,45,15,0.030405406,0.04054054,0.010135135
2015.0,BFA,1521,1521,57,86,-29,0.05654175,0.037475344,-0.019066405
2016.0,BFA,1611,1611,60,52,8,0.032278087,0.037243947,0.00496586
2017.0,BFA,1747,1747,67,65,2,0.03720664,0.03835146,0.0011448197
2018.0,BFA,1851,1851,73,61,12,0.03295516,0.039438143,0.006482982
2019.0,BFA,1989,1989,75,50,25,0.02513826,0.037707392,0.01256913
2020.0,BFA,2065,2065,70,43,27,0.020823244,0.033898305,0.01307506
2021.0,BFA,2047,2047,71,53,18,0.025891548,0.034684904,0.008793356
2022.0,BFA,0,0,52,45,7,,,
1996.0,BGD,1082,1082,0,0,0,0.0,0.0,0.0
1997.0,BGD,1323,1323,44,37,7,0.027966741,0.03325775,0.005291005
1998.0,BGD,1564,1564,45,53,-8,0.03388747,0.028772378,-0.0051150895
1999.0,BGD,1733,1733,74,50,24,0.028851703,0.042700518,0.013848817
2000.0,BGD,1856,1856,58,97,-39,0.052262932,0.03125,-0.02101293
2001.0,BGD,2031,2031,79,77,2,0.037912358,0.038897093,0.0009847366
2002.0,BGD,2218,2218,84,92,-8,0.04147881,0.037871957,-0.003606853
2003.0,BGD,2397,2397,84,98,-14,0.04088444,0.035043806,-0.005840634
2004.0,BGD,2723,2723,79,89,-10,0.03268454,0.02901212,-0.00367242
2005.0,BGD,3153,3153,124,106,18,0.033618774,0.039327625,0.0057088486
2006.0,BGD,3541,3541,94,107,-13,0.030217452,0.026546173,-0.0036712794
2007.0,BGD,4052,4052,138,126,12,0.031095754,0.034057256,0.0029615005
2008.0,BGD,4602,4602,131,178,-47,0.038678836,0.028465884,-0.010212951
2009.0,BGD,5210,5210,155,201,-46,0.038579654,0.02975048,-0.008829175
2010.0,BGD,5861,5861,165,206,-41,0.035147585,0.028152192,-0.0069953934
2011.0,BGD,6548,6548,217,266,-49,0.04062309,0.03313989,-0.007483201
2012.0,BGD,7327,7327,261,286,-25,0.03903371,0.035621673,-0.0034120376
2013.0,BGD,8079,8079,264,292,-28,0.036143087,0.03267731,-0.0034657754
2014.0,BGD,8720,8720,297,361,-64,0.041399084,0.034059633,-0.0073394496
2015.0,BGD,9264,9264,322,395,-73,0.042638168,0.034758203,-0.007879965
2016.0,BGD,9869,9869,332,445,-113,0.045090687,0.033640694,-0.0114499945
2017.0,BGD,10975,10975,434,476,-42,0.043371297,0.03954442,-0.0038268792
2018.0,BGD,12745,12745,480,527,-47,0.04134955,0.037661828,-0.0036877207
2019.0,BGD,15052,15052,549,504,45,0.033483922,0.036473557,0.002989636
2020.0,BGD,16449,16449,619,601,18,0.036537174,0.037631467,0.0010942915
2021.0,BGD,16348,16348,657,621,36,0.037986297,0.040188402,0.0022021043
2022.0,BGD,0,0,559,632,-73,,,
2023.0,BGD,0,0,354,443,-89,,,
1996.0,BGR,4171,4171,0,0,0,0.0,0.0,0.0
1997.0,BGR,4798,4798,84,90,-6,0.018757816,0.017507294,-0.001250521
1998.0,BGR,5285,5285,82,132,-50,0.024976349,0.015515611,-0.009460738
1999.0,BGR,5481,5481,83,161,-78,0.029374203,0.015143222,-0.01423098
2000.0,BGR,5534,5534,111,161,-50,0.02909288,0.020057824,-0.009035056
2001.0,BGR,5545,5545,112,242,-130,0.043642923,0.020198377,-0.023444545
2002.0,BGR,5639,5639,129,167,-38,0.02961518,0.022876397,-0.0067387833
2003.0,BGR,5703,5703,127,168,-41,0.02945818,0.02226898,-0.007189199
2004.0,BGR,5886,5886,105,133,-28,0.02259599,0.01783894,-0.0047570504
2005.0,BGR,6234,6234,104,107,-3,0.01716394,0.016682709,-0.00048123195
2006.0,BGR,6504,6504,93,141,-48,0.021678967,0.014298893,-0.007380074
2007.0,BGR,7019,7019,120,90,30,0.012822339,0.017096452,0.004274113
2008.0,BGR,7286,7286,115,108,7,0.014822948,0.015783696,0.00096074666
2009.0,BGR,7510,7510,103,98,5,0.013049267,0.013715046,0.00066577893
2010.0,BGR,7811,7811,91,135,-44,0.017283319,0.011650237,-0.005633082
2011.0,BGR,8157,8157,111,107,4,0.013117568,0.013607944,0.0004903764
2012.0,BGR,8343,8343,97,107,-10,0.012825123,0.011626514,-0.0011986096
2013.0,BGR,8559,8559,94,95,-1,0.011099428,0.010982592,-0.000116836076
2014.0,BGR,8805,8805,87,116,-29,0.013174333,0.0098807495,-0.0032935832
2015.0,BGR,9062,9062,102,93,9,0.010262636,0.011255793,0.0009931582
2016.0,BGR,9459,9459,91,82,9,0.008668993,0.009620467,0.00095147477
2017.0,BGR,9750,9750,103,85,18,0.008717949,0.010564103,0.0018461539
2018.0,BGR,10088,10088,117,82,35,0.00812847,0.011597938,0.0034694686
2019.0,BGR,10322,10322,104,96,8,0.009300523,0.010075566,0.0007750436
2020.0,BGR,10370,10370,109,99,10,0.00954677,0.01051109,0.00096432015
2021.0,BGR,9972,9972,94,77,17,0.0077216206,0.009426394,0.0017047734
2022.0,BGR,0,0,59,52,7,,,
2023.0,BGR,0,0,28,36,-8,,,
1996.0,BHR,174,174,0,0,0,0.0,0.0,0.0
1997.0,BHR,203,203,8,11,-3,0.054187194,0.039408866,-0.014778325
1998.0,BHR,230,230,14,15,-1,0.06521739,0.060869563,-0.004347826
1999.0,BHR,240,240,14,11,3,0.045833334,0.058333334,0.0125
2000.0,BHR,242,242,8,13,-5,0.053719006,0.03305785,-0.020661157
2001.0,BHR,272,272,11,5,6,0.018382354,0.040441178,0.022058824
2002.0,BHR,285,285,17,10,7,0.03508772,0.05964912,0.024561403
2003.0,BHR,329,329,20,7,13,0.021276595,0.060790274,0.039513677
2004.0,BHR,364,364,18,12,6,0.032967035,0.04945055,0.016483517
2005.0,BHR,398,398,20,11,9,0.027638191,0.050251257,0.022613065
2006.0,BHR,450,450,20,7,13,0.015555556,0.044444446,0.028888889
2007.0,BHR,472,472,21,9,12,0.019067796,0.044491526,0.025423728
2008.0,BHR,474,474,24,21,3,0.044303797,0.050632913,0.006329114
2009.0,BHR,486,486,19,16,3,0.03292181,0.03909465,0.0061728396
2010.0,BHR,517,517,28,15,13,0.029013539,0.054158606,0.025145067
2011.0,BHR,573,573,29,16,13,0.027923211,0.05061082,0.022687608
2012.0,BHR,617,617,30,22,8,0.035656404,0.048622366,0.012965964
2013.0,BHR,654,654,31,21,10,0.03211009,0.047400612,0.01529052
2014.0,BHR,703,703,28,33,-5,0.04694168,0.039829303,-0.0071123755
2015.0,BHR,816,816,46,27,19,0.033088237,0.05637255,0.023284314
2016.0,BHR,928,928,54,28,26,0.030172413,0.058189657,0.028017242
2017.0,BHR,1040,1040,50,27,23,0.025961539,0.048076924,0.022115385
2018.0,BHR,1206,1206,61,28,33,0.023217248,0.05058043,0.027363185
2019.0,BHR,1298,1298,56,47,9,0.036209553,0.0431433,0.006933744
2020.0,BHR,1350,1350,67,53,14,0.03925926,0.04962963,0.01037037
2021.0,BHR,1327,1327,77,52,25,0.039186135,0.05802562,0.018839488
2022.0,BHR,0,0,70,56,14,,,
1996.0,BHS,7,7,0,0,0,0.0,0.0,0.0
1997.0,BHS,11,11,1,0,1,0.0,0.09090909,0.09090909
1998.0,BHS,10,10,0,1,-1,0.1,0.0,-0.1
1999.0,BHS,12,12,1,0,1,0.0,0.083333336,0.083333336
2001.0,BHS,15,15,1,0,1,0.0,0.06666667,0.06666667
2002.0,BHS,14,14,1,3,-2,0.21428572,0.071428575,-0.14285715
2003.0,BHS,19,19,2,2,0,0.10526316,0.10526316,0.0
2004.0,BHS,25,25,1,0,1,0.0,0.04,0.04
2005.0,BHS,31,31,2,1,1,0.032258064,0.06451613,0.032258064
2006.0,BHS,37,37,2,1,1,0.027027028,0.054054055,0.027027028
2007.0,BHS,39,39,3,1,2,0.025641026,0.07692308,0.051282052
2008.0,BHS,37,37,2,2,0,0.054054055,0.054054055,0.0
2009.0,BHS,40,40,3,4,-1,0.1,0.075,-0.025
2010.0,BHS,44,44,4,5,-1,0.11363637,0.09090909,-0.022727273
2011.0,BHS,61,61,4,4,0,0.06557377,0.06557377,0.0
2012.0,BHS,69,69,3,4,-1,0.057971016,0.04347826,-0.014492754
2013.0,BHS,82,82,5,4,1,0.048780486,0.06097561,0.0121951215
2014.0,BHS,87,87,6,3,3,0.03448276,0.06896552,0.03448276
2015.0,BHS,94,94,12,6,6,0.06382979,0.12765957,0.06382979
2016.0,BHS,88,88,7,9,-2,0.10227273,0.07954545,-0.022727273
2017.0,BHS,86,86,6,5,1,0.058139537,0.069767445,0.011627907
2018.0,BHS,90,90,6,5,1,0.055555556,0.06666667,0.011111111
2019.0,BHS,96,96,11,4,7,0.041666668,0.114583336,0.072916664
2020.0,BHS,94,94,13,9,4,0.095744684,0.13829787,0.04255319
2021.0,BHS,89,89,6,6,0,0.06741573,0.06741573,0.0
2022.0,BHS,0,0,2,9,-7,,,
1996.0,BIH,99,99,0,0,0,0.0,0.0,0.0
1997.0,BIH,169,169,5,5,0,0.0295858,0.0295858,0.0
1998.0,BIH,221,221,9,8,1,0.036199097,0.040723983,0.004524887
1999.0,BIH,277,277,16,6,10,0.02166065,0.057761732,0.036101084
2000.0,BIH,340,340,18,14,4,0.04117647,0.052941177,0.011764706
2001.0,BIH,422,422,13,10,3,0.023696683,0.030805686,0.0071090045
2002.0,BIH,542,542,23,24,-1,0.044280443,0.042435423,-0.0018450185
2003.0,BIH,666,666,30,8,22,0.012012012,0.045045044,0.033033032
2004.0,BIH,825,825,44,11,33,0.013333334,0.053333335,0.04
2005.0,BIH,994,994,48,29,19,0.02917505,0.04828974,0.019114688
2006.0,BIH,1213,1213,51,23,28,0.018961253,0.042044517,0.023083264
2007.0,BIH,1439,1439,47,32,15,0.022237666,0.032661572,0.010423905
2008.0,BIH,1638,1638,51,29,22,0.017704519,0.031135531,0.013431014
2009.0,BIH,1802,1802,31,33,-2,0.018312985,0.017203107,-0.001109878
2010.0,BIH,1956,1956,34,24,10,0.012269938,0.017382413,0.0051124743
2011.0,BIH,2165,2165,58,31,27,0.0143187065,0.026789838,0.012471132
2012.0,BIH,2337,2337,62,37,25,0.015832264,0.026529739,0.010697476
2013.0,BIH,2475,2475,51,33,18,0.013333334,0.020606061,0.0072727273
2014.0,BIH,2550,2550,35,59,-24,0.023137255,0.01372549,-0.009411764
2015.0,BIH,2738,2738,64,36,28,0.013148284,0.023374727,0.0102264425
2016.0,BIH,2987,2987,59,58,1,0.019417476,0.01975226,0.00033478407
2017.0,BIH,3297,3297,68,40,28,0.012132241,0.02062481,0.008492569
2018.0,BIH,3515,3515,69,52,17,0.0147937415,0.019630156,0.0048364154
2019.0,BIH,3698,3698,66,56,10,0.015143321,0.017847486,0.0027041645
2020.0,BIH,3734,3734,59,66,-7,0.017675415,0.01580075,-0.0018746653
2021.0,BIH,3638,3638,64,63,1,0.017317208,0.017592084,0.0002748763
2022.0,BIH,0,0,32,42,-10,,,
1996.0,BLR,2337,2337,0,0,0,0.0,0.0,0.0
1997.0,BLR,2698,2698,57,49,8,0.0181616,0.02112676,0.0029651595
1998.0,BLR,2990,2990,67,79,-12,0.026421405,0.022408027,-0.0040133777
1999.0,BLR,3201,3201,51,84,-33,0.0262418,0.01593252,-0.010309278
2000.0,BLR,3299,3299,58,86,-28,0.026068505,0.017581085,-0.00848742
2001.0,BLR,3392,3392,76,106,-30,0.03125,0.02240566,-0.008844339
2002.0,BLR,3447,3447,86,122,-36,0.035393097,0.024949232,-0.010443864
2003.0,BLR,3456,3456,64,100,-36,0.028935185,0.018518519,-0.010416667
2004.0,BLR,3492,3492,52,61,-9,0.017468499,0.01489118,-0.0025773195
2005.0,BLR,3501,3501,56,64,-8,0.018280491,0.01599543,-0.0022850614
2006.0,BLR,3476,3476,49,64,-15,0.018411968,0.014096662,-0.004315305
2007.0,BLR,3518,3518,38,70,-32,0.01989767,0.010801592,-0.009096078
2008.0,BLR,3519,3519,51,76,-25,0.021597045,0.014492754,-0.007104291
2009.0,BLR,3541,3541,57,57,0,0.016097147,0.016097147,0.0
2010.0,BLR,3548,3548,62,70,-8,0.019729424,0.017474633,-0.0022547913
2011.0,BLR,3645,3645,41,58,-17,0.015912209,0.011248285,-0.0046639233
2012.0,BLR,3699,3699,53,59,-6,0.015950257,0.014328197,-0.00162206
2013.0,BLR,3755,3755,54,68,-14,0.018109187,0.014380826,-0.0037283623
2014.0,BLR,3877,3877,52,58,-6,0.014960021,0.013412433,-0.0015475884
2015.0,BLR,3963,3963,44,73,-29,0.018420389,0.0111027,-0.007317689
2016.0,BLR,4091,4091,47,65,-18,0.015888536,0.011488633,-0.004399902
2017.0,BLR,4532,4532,60,56,4,0.012356576,0.013239188,0.00088261254
2018.0,BLR,4723,4723,51,60,-9,0.01270379,0.010798221,-0.0019055685
2019.0,BLR,4923,4923,44,77,-33,0.01564087,0.00893764,-0.0067032296
2020.0,BLR,4914,4914,56,62,-6,0.0126170125,0.011396011,-0.0012210013
2021.0,BLR,4734,4734,55,61,-6,0.012885509,0.011618082,-0.0012674271
2022.0,BLR,0,0,27,71,-44,,,
1996.0,BLZ,10,10,0,0,0,0.0,0.0,0.0
1997.0,BLZ,13,13,1,0,1,0.0,0.07692308,0.07692308
1998.0,BLZ,13,13,1,2,-1,0.15384616,0.07692308,-0.07692308
1999.0,BLZ,11,11,1,3,-2,0.27272728,0.09090909,-0.18181819
2000.0,BLZ,12,12,0,2,-2,0.16666667,0.0,-0.16666667
2001.0,BLZ,18,18,1,0,1,0.0,0.055555556,0.055555556
2002.0,BLZ,23,23,2,1,1,0.04347826,0.08695652,0.04347826
2003.0,BLZ,27,27,2,2,0,0.074074075,0.074074075,0.0
2004.0,BLZ,33,33,3,3,0,0.09090909,0.09090909,0.0
2005.0,BLZ,32,32,0,2,-2,0.0625,0.0,-0.0625
2006.0,BLZ,36,36,2,2,0,0.055555556,0.055555556,0.0
2007.0,BLZ,34,34,1,2,-1,0.05882353,0.029411765,-0.029411765
2008.0,BLZ,38,38,2,1,1,0.02631579,0.05263158,0.02631579
2009.0,BLZ,41,41,5,0,5,0.0,0.12195122,0.12195122
2010.0,BLZ,45,45,2,0,2,0.0,0.044444446,0.044444446
2011.0,BLZ,49,49,6,5,1,0.10204082,0.12244898,0.020408163
2012.0,BLZ,51,51,4,4,0,0.078431375,0.078431375,0.0
2013.0,BLZ,48,48,3,3,0,0.0625,0.0625,0.0
2014.0,BLZ,59,59,4,3,1,0.050847456,0.06779661,0.016949153
2015.0,BLZ,65,65,2,3,-1,0.046153847,0.03076923,-0.015384615
2016.0,BLZ,65,65,4,5,-1,0.07692308,0.06153846,-0.015384615
2017.0,BLZ,85,85,12,1,11,0.011764706,0.14117648,0.12941177
2018.0,BLZ,97,97,8,6,2,0.06185567,0.082474224,0.020618556
2019.0,BLZ,98,98,4,8,-4,0.08163265,0.040816326,-0.040816326
2020.0,BLZ,95,95,4,4,0,0.042105265,0.042105265,0.0
2021.0,BLZ,95,95,6,6,0,0.06315789,0.06315789,0.0
2022.0,BLZ,0,0,5,5,0,,,
1996.0,BMU,11,11,0,0,0,0.0,0.0,0.0
1997.0,BMU,13,13,2,0,2,0.0,0.15384616,0.15384616
1998.0,BMU,20,20,0,0,0,0.0,0.0,0.0
2000.0,BMU,34,34,3,3,0,0.0882353,0.0882353,0.0
2001.0,BMU,31,31,3,6,-3,0.19354838,0.09677419,-0.09677419
2002.0,BMU,36,36,7,5,2,0.1388889,0.19444445,0.055555556
2003.0,BMU,35,35,2,7,-5,0.2,0.057142857,-0.14285715
2004.0,BMU,60,60,2,3,-1,0.05,0.033333335,-0.016666668
2005.0,BMU,63,63,5,6,-1,0.0952381,0.07936508,-0.015873017
2006.0,BMU,74,74,7,0,7,0.0,0.0945946,0.0945946
2007.0,BMU,53,53,8,30,-22,0.5660377,0.1509434,-0.41509435
2008.0,BMU,55,55,2,4,-2,0.07272727,0.036363635,-0.036363635
2010.0,BMU,53,53,4,4,0,0.0754717,0.0754717,0.0
2011.0,BMU,49,49,5,6,-1,0.12244898,0.10204082,-0.020408163
2012.0,BMU,56,56,7,2,5,0.035714287,0.125,0.08928572
2013.0,BMU,57,57,5,8,-3,0.14035088,0.0877193,-0.05263158
2014.0,BMU,55,55,3,8,-5,0.14545454,0.054545455,-0.09090909
2015.0,BMU,46,46,1,8,-7,0.17391305,0.02173913,-0.1521739
2016.0,BMU,50,50,3,3,0,0.06,0.06,0.0
2018.0,BMU,57,57,2,4,-2,0.07017544,0.03508772,-0.03508772
2019.0,BMU,64,64,6,3,3,0.046875,0.09375,0.046875
2020.0,BMU,63,63,10,11,-1,0.17460318,0.15873016,-0.015873017
2021.0,BMU,67,67,11,6,5,0.08955224,0.1641791,0.07462686
2022.0,BMU,0,0,5,16,-11,,,
1996.0,BOL,135,135,0,0,0,0.0,0.0,0.0
1997.0,BOL,175,175,5,7,-2,0.04,0.028571429,-0.011428571
1998.0,BOL,201,201,11,10,1,0.049751244,0.05472637,0.0049751243
1999.0,BOL,224,224,10,3,7,0.013392857,0.04464286,0.03125
2000.0,BOL,237,237,13,18,-5,0.07594936,0.05485232,-0.021097047
2001.0,BOL,240,240,12,13,-1,0.054166667,0.05,-0.004166667
2002.0,BOL,255,255,23,20,3,0.078431375,0.09019608,0.011764706
2003.0,BOL,276,276,17,22,-5,0.07971015,0.061594203,-0.018115941
2004.0,BOL,296,296,11,16,-5,0.054054055,0.037162162,-0.016891891
2005.0,BOL,348,348,16,20,-4,0.057471264,0.04597701,-0.011494253
2006.0,BOL,396,396,20,13,7,0.032828283,0.05050505,0.017676767
2007.0,BOL,422,422,9,20,-11,0.047393367,0.021327015,-0.02606635
2008.0,BOL,467,467,33,21,12,0.04496788,0.07066381,0.025695931
2009.0,BOL,499,499,19,24,-5,0.04809619,0.03807615,-0.01002004
2010.0,BOL,511,511,28,27,1,0.052837573,0.05479452,0.0019569471
2011.0,BOL,540,540,31,25,6,0.046296295,0.05740741,0.011111111
2012.0,BOL,562,562,20,26,-6,0.046263345,0.035587188,-0.010676157
2013.0,BOL,609,609,30,20,10,0.03284072,0.049261082,0.01642036
2014.0,BOL,612,612,22,26,-4,0.04248366,0.035947714,-0.006535948
2015.0,BOL,643,643,32,26,6,0.04043546,0.04976672,0.00933126
2016.0,BOL,670,670,27,26,1,0.03880597,0.040298507,0.0014925373
2017.0,BOL,725,725,45,21,24,0.028965518,0.062068965,0.033103447
2018.0,BOL,762,762,43,34,9,0.044619422,0.056430448,0.011811024
2019.0,BOL,823,823,45,22,23,0.02673147,0.054678008,0.027946537
2020.0,BOL,841,841,45,35,10,0.04161712,0.05350773,0.011890606
2021.0,BOL,787,787,32,38,-6,0.048284624,0.040660735,-0.007623888
2022.0,BOL,0,0,25,29,-4,,,
1996.0,BRA,25385,25385,0,0,0,0.0,0.0,0.0
1997.0,BRA,31647,31647,541,351,190,0.011091099,0.017094828,0.0060037286
1998.0,BRA,38076,38076,659,476,183,0.012501313,0.01730749,0.004806177
1999.0,BRA,43768,43768,722,548,174,0.012520563,0.01649607,0.0039755073
2000.0,BRA,49851,49851,793,649,144,0.013018796,0.015907405,0.002888608
2001.0,BRA,55623,55623,859,772,87,0.013879151,0.0154432515,0.0015641012
2002.0,BRA,62522,62522,926,812,114,0.012987428,0.014810787,0.0018233581
2003.0,BRA,70098,70098,886,785,101,0.011198607,0.012639448,0.00144084
2004.0,BRA,82099,82099,771,747,24,0.009098771,0.009391101,0.00029233
2005.0,BRA,94768,94768,807,793,14,0.008367804,0.008515533,0.0001477292
2006.0,BRA,108995,108995,883,781,102,0.0071654664,0.008101289,0.0009358227
2007.0,BRA,123857,123857,912,939,-27,0.007581324,0.00736333,-0.00021799334
2008.0,BRA,138376,138376,936,1072,-136,0.007747008,0.0067641786,-0.0009828294
2009.0,BRA,152915,152915,1050,1182,-132,0.0077297846,0.00686656,-0.0008632247
2010.0,BRA,168955,168955,1167,1213,-46,0.0071794265,0.0069071646,-0.00027226185
2011.0,BRA,184065,184065,1299,1227,72,0.0066661234,0.0070572896,0.00039116616
2012.0,BRA,198719,198719,1413,1202,211,0.006048742,0.007110543,0.0010618009
2013.0,BRA,212914,212914,1367,1360,7,0.0063875555,0.0064204326,3.2877124e-05
2014.0,BRA,227483,227483,1597,1576,21,0.0069279904,0.007020305,9.231459e-05
2015.0,BRA,241588,241588,1773,1782,-9,0.007376194,0.0073389406,-3.7253507e-05
2016.0,BRA,256208,256208,1902,1973,-71,0.0077007744,0.0074236556,-0.00027711858
2017.0,BRA,270933,270933,1880,2203,-323,0.008131161,0.006938985,-0.0011921767
2018.0,BRA,285435,285435,1870,2446,-576,0.008569377,0.006551404,-0.0020179725
2019.0,BRA,294515,294515,1742,2593,-851,0.008804305,0.005914809,-0.0028894963
2020.0,BRA,292965,292965,1726,2993,-1267,0.010216237,0.005891489,-0.0043247486
2021.0,BRA,278786,278786,1713,2945,-1232,0.010563659,0.006144498,-0.00441916
2022.0,BRA,0,0,1387,2371,-984,,,
2023.0,BRA,0,0,802,1600,-798,,,
1996.0,BRB,62,62,0,0,0,0.0,0.0,0.0
1997.0,BRB,72,72,6,3,3,0.041666668,0.083333336,0.041666668
1998.0,BRB,82,82,5,6,-1,0.07317073,0.06097561,-0.0121951215
1999.0,BRB,79,79,2,6,-4,0.07594936,0.025316456,-0.050632913
2000.0,BRB,91,91,7,4,3,0.043956045,0.07692308,0.032967035
2001.0,BRB,96,96,11,6,5,0.0625,0.114583336,0.052083332
2002.0,BRB,106,106,4,9,-5,0.08490566,0.03773585,-0.047169812
2003.0,BRB,116,116,9,5,4,0.04310345,0.077586204,0.03448276
2004.0,BRB,134,134,12,5,7,0.03731343,0.08955224,0.052238807
2005.0,BRB,146,146,15,8,7,0.05479452,0.10273973,0.047945205
2006.0,BRB,167,167,6,10,-4,0.059880238,0.035928145,-0.023952097
2007.0,BRB,178,178,12,7,5,0.039325844,0.06741573,0.028089888
2008.0,BRB,189,189,10,8,2,0.04232804,0.052910052,0.01058201
2009.0,BRB,175,175,9,10,-1,0.057142857,0.05142857,-0.0057142857
2010.0,BRB,179,179,12,11,1,0.061452515,0.06703911,0.005586592
2011.0,BRB,192,192,26,5,21,0.026041666,0.13541667,0.109375
2012.0,BRB,198,198,20,12,8,0.060606062,0.1010101,0.04040404
2013.0,BRB,226,226,15,9,6,0.03982301,0.06637168,0.026548672
2014.0,BRB,235,235,14,15,-1,0.06382979,0.05957447,-0.004255319
2015.0,BRB,233,233,9,13,-4,0.055793993,0.03862661,-0.017167382
2016.0,BRB,241,241,19,16,3,0.066390045,0.07883818,0.012448133
2017.0,BRB,237,237,10,18,-8,0.07594936,0.042194095,-0.033755273
2018.0,BRB,245,245,15,17,-2,0.06938776,0.06122449,-0.008163265
2019.0,BRB,267,267,21,11,10,0.041198503,0.07865169,0.037453182
2020.0,BRB,270,270,12,7,5,0.025925925,0.044444446,0.018518519
2021.0,BRB,260,260,17,7,10,0.026923077,0.06538462,0.03846154
2022.0,BRB,0,0,8,11,-3,,,
1996.0,BRN,54,54,0,0,0,0.0,0.0,0.0
1997.0,BRN,66,66,8,6,2,0.09090909,0.121212125,0.030303031
1998.0,BRN,75,75,6,5,1,0.06666667,0.08,0.013333334
1999.0,BRN,78,78,8,8,0,0.102564104,0.102564104,0.0
